E-BIKE Mercedes; 55; 25800; true; 27000;  olive; 825
SPEEDELEC Ultron; 65; 21600; false; 4800;  silver; 599
SPEEDELEC Ultron; 20; 8100; false; 3800;  black; 779
SPEEDELEC Ultron; 25; 16000; true; 10400;  violet; 909
SPEEDELEC Ultron; 60; 7000; false; 11400;  lemon; 1055
SPEEDELEC Ultron; 35; 7600; false; 3900;  grenadine; 1179
SPEEDELEC Ultron; 40; 11900; true; 7100;  white; 1305
SPEEDELEC Ultron; 45; 21900; true; 2300;  marine; 1459
SPEEDELEC Ultron; 55; 19800; true; 14400;  emerald; 1479
SPEEDELEC Ultron; 55; 19600; true; 9900;  olive; 1515
SPEEDELEC Ultron; 60; 9200; true; 14800;  grey; 1549
SPEEDELEC Ultron; 45; 16900; false; 13500;  emerald; 1625
SPEEDELEC Ultron; 35; 21700; false; 14600;  orange; 1645
E-BIKE testt; 44; 44; false; 44; black; 44
E-BIKE E-Motion; 40; 19100; false; 26000;  khaki; 1015
E-BIKE E-Motion; 45; 19600; false; 24000;  silver; 1489
E-BIKE E-Motion; 40; 26500; false; 14000;  golden; 1715
E-BIKE E-Motion; 35; 21300; false; 29000;  violet; 1799
E-BIKE E-Motion; 50; 26500; false; 8000;  yellow; 2145
E-BIKE E-Motion; 65; 25900; true; 13000;  green; 2919
E-BIKE E-Motion; 35; 25700; false; 16000;  blue; 3399
E-BIKE E-Motion; 50; 23300; true; 19000;  dark gray; 3419
SPEEDELEC Xiaomi; 10; 17400; false; 3000;  black; 295
SPEEDELEC Xiaomi; 20; 11700; false; 4700;  white; 309
SPEEDELEC Xiaomi; 40; 6500; false; 9000;  silver; 375
SPEEDELEC Xiaomi; 10; 20800; true; 10400;  brown; 505
SPEEDELEC Xiaomi; 45; 19900; true; 12800;  silver; 575
SPEEDELEC Xiaomi; 55; 6500; false; 3700;  blue; 595
SPEEDELEC Xiaomi; 40; 9300; false; 14700;  coral; 609
SPEEDELEC Xiaomi; 45; 21100; true; 2200;  white; 625
SPEEDELEC Xiaomi; 45; 20900; true; 14900;  black; 655
SPEEDELEC Xiaomi; 45; 18200; false; 10400;  white; 679
SPEEDELEC Xiaomi; 55; 9500; false; 12500;  golden; 779
SPEEDELEC Xiaomi; 20; 17400; true; 4200;  emerald; 785
SPEEDELEC Xiaomi; 10; 9700; true; 8400;  silver; 795
SPEEDELEC Xiaomi; 65; 20900; true; 3400;  beige; 1139
SPEEDELEC Xiaomi; 60; 17000; true; 12300;  violet; 1209
SPEEDELEC Xiaomi; 15; 6700; false; 11300;  emerald; 1225
SPEEDELEC Xiaomi; 15; 9000; true; 5800;  blue; 1255
SPEEDELEC Xiaomi; 35; 15300; false; 11700;  beige; 1269
SPEEDELEC Xiaomi; 60; 13800; false; 12700;  brown; 1475
SPEEDELEC Xiaomi; 35; 18100; false; 10300;  violet; 1499
SPEEDELEC Xiaomi; 15; 6600; true; 15900;  yellow; 1515
SPEEDELEC Xiaomi; 35; 21600; true; 8300;  black; 1565
SPEEDELEC Xiaomi; 25; 13500; true; 7300;  blue; 1569
FOLDING BIKE Dahon; 24; 8; 13100; true; silver; 229
FOLDING BIKE Dahon; 14; 3; 8100; true; marine; 349
FOLDING BIKE Dahon; 24; 9; 10600; false; lemon; 389
FOLDING BIKE Dahon; 14; 21; 13500; false; coral; 475
FOLDING BIKE Dahon; 24; 21; 9000; false; dark gray; 485
FOLDING BIKE Dahon; 16; 18; 11400; true; beige; 709
FOLDING BIKE Dahon; 20; 3; 8000; true; lemon; 779
FOLDING BIKE Dahon; 16; 1; 12100; false; grey; 799
FOLDING BIKE Dahon; 18; 27; 11800; false; brown; 839
FOLDING BIKE Dahon; 14; 7; 13900; false; khaki; 1009
FOLDING BIKE Dahon; 26; 27; 12600; false; beige; 1025
FOLDING BIKE Dahon; 14; 21; 12200; true; golden; 1169
FOLDING BIKE Dahon; 20; 18; 16500; true; olive; 1215
FOLDING BIKE Dahon; 20; 1; 13100; false; grenadine; 1329
FOLDING BIKE Dahon; 20; 1; 8200; true; green; 1435
FOLDING BIKE Dahon; 24; 18; 9000; false; red; 1505
FOLDING BIKE Dahon; 24; 7; 10900; false; violet; 1515
FOLDING BIKE Dahon; 20; 27; 15900; true; rose; 1589
FOLDING BIKE Dahon; 20; 8; 16900; true; dark gray; 1595
FOLDING BIKE Dahon; 20; 9; 13900; true; silver; 1685
FOLDING BIKE Kross; 20; 8; 11500; false; green; 345
FOLDING BIKE Kross; 18; 6; 8800; true; golden; 379
FOLDING BIKE Kross; 20; 7; 15800; false; red; 439
FOLDING BIKE Kross; 24; 24; 8500; true; olive; 579
FOLDING BIKE Kross; 24; 6; 11600; false; yellow; 759
FOLDING BIKE Kross; 20; 1; 12700; false; grey; 865
FOLDING BIKE Kross; 18; 21; 10200; false; blue; 1269
FOLDING BIKE Kross; 20; 18; 13300; true; golden; 1445
FOLDING BIKE Kross; 20; 24; 8500; false; brown; 1545
FOLDING BIKE Kross; 20; 8; 14800; false; yellow; 1675
FOLDING BIKE Stern; 26; 24; 11200; true; black; 339
FOLDING BIKE Stern; 26; 27; 10000; true; green; 355
FOLDING BIKE Stern; 20; 27; 16500; false; white; 439
FOLDING BIKE Stern; 14; 24; 9800; true; white; 465
FOLDING BIKE Stern; 18; 24; 9000; true; emerald; 495
FOLDING BIKE Stern; 20; 8; 15500; false; dark gray; 519
FOLDING BIKE Stern; 20; 1; 8200; false; orange; 615
FOLDING BIKE Stern; 24; 24; 14400; true; marine; 705
FOLDING BIKE Stern; 24; 21; 12800; false; blue; 725
FOLDING BIKE Stern; 26; 3; 14900; true; beige; 819
FOLDING BIKE Stern; 16; 1; 13500; true; white; 899
FOLDING BIKE Stern; 20; 1; 9500; false; coral; 1055
FOLDING BIKE Stern; 24; 3; 13400; true; beige; 1209
FOLDING BIKE Stern; 26; 27; 8200; true; olive; 1325
FOLDING BIKE Stern; 14; 8; 9600; true; violet; 1539
FOLDING BIKE Stern; 18; 3; 14500; false; rose; 1635
FOLDING BIKE Titan; 20; 8; 10200; false; pink; 185
FOLDING BIKE Titan; 20; 1; 11800; true; rose; 225
FOLDING BIKE Titan; 14; 18; 13300; true; emerald; 285
FOLDING BIKE Titan; 20; 3; 8200; false; red; 355
FOLDING BIKE Titan; 24; 6; 14400; true; khaki; 359
FOLDING BIKE Titan; 20; 6; 13100; true; rose; 365
FOLDING BIKE Titan; 18; 9; 15000; true; blue; 385
FOLDING BIKE Titan; 20; 24; 10400; true; olive; 479
FOLDING BIKE Titan; 20; 18; 15600; true; green; 665
FOLDING BIKE Titan; 26; 21; 11200; true; blue; 785
FOLDING BIKE Titan; 24; 3; 13100; true; olive; 875
FOLDING BIKE Titan; 14; 9; 13100; false; orange; 1055
FOLDING BIKE Titan; 24; 3; 10600; false; grenadine; 1075
FOLDING BIKE Titan; 16; 18; 14600; true; black; 1085
FOLDING BIKE Titan; 20; 1; 11800; false; khaki; 1115
FOLDING BIKE Titan; 20; 9; 13800; false; violet; 1239
FOLDING BIKE Titan; 24; 7; 16500; true; golden; 1295
FOLDING BIKE Titan; 26; 27; 16900; false; grey; 1299
FOLDING BIKE Titan; 24; 7; 16900; true; green; 1339
FOLDING BIKE Titan; 14; 9; 10400; true; golden; 1375
FOLDING BIKE Titan; 20; 7; 10300; false; yellow; 1425
FOLDING BIKE Titan; 24; 24; 10800; false; lemon; 1485
FOLDING BIKE Titan; 20; 24; 11800; false; flame; 1499
FOLDING BIKE Titan; 24; 18; 12200; false; grenadine; 1509
FOLDING BIKE Titan; 24; 9; 15000; true; lemon; 1525
FOLDING BIKE Titan; 14; 27; 11900; false; coral; 1559
FOLDING BIKE Titan; 26; 1; 13800; false; blue; 1655
FOLDING BIKE Titan; 20; 8; 8800; true; yellow; 1665
FOLDING BIKE Titan; 26; 3; 13500; false; pink; 1685
FOLDING BIKE Trinx; 18; 18; 9600; false; yellow; 359
FOLDING BIKE Trinx; 14; 18; 12100; false; black; 435
FOLDING BIKE Trinx; 26; 3; 8400; true; flame; 455
FOLDING BIKE Trinx; 20; 27; 14600; false; pink; 465
FOLDING BIKE Trinx; 24; 8; 16100; false; dark gray; 505
FOLDING BIKE Trinx; 14; 3; 9100; false; coral; 679
FOLDING BIKE Trinx; 24; 3; 8800; false; rose; 699
FOLDING BIKE Trinx; 20; 24; 10700; true; pink; 855
FOLDING BIKE Trinx; 20; 27; 8000; true; grey; 885
FOLDING BIKE Trinx; 26; 24; 14500; true; green; 905
FOLDING BIKE Trinx; 24; 1; 11300; false; blue; 975
FOLDING BIKE Trinx; 26; 7; 11600; true; grey; 1099
FOLDING BIKE Trinx; 24; 3; 13900; true; beige; 1115
FOLDING BIKE Trinx; 20; 6; 11000; true; blue; 1209
FOLDING BIKE Trinx; 20; 21; 12300; false; rose; 1425
FOLDING BIKE Trinx; 18; 8; 13500; true; white; 1465
FOLDING BIKE Trinx; 14; 6; 10400; true; dark gray; 1535
FOLDING BIKE Trinx; 24; 6; 8200; false; orange; 1559
FOLDING BIKE Trinx; 20; 1; 10700; true; green; 1599
FOLDING BIKE Trinx; 26; 7; 13400; true; grenadine; 1675
FOLDING BIKE teste; 22; 22; 22; true; red; 22
